TripID,UserID,StartTime,EndTime,StartLoc_X,StartLoc_Y,EndLoc_X,EndLoc_Y,Battery_Start,Battery_End
11176,U0992,2025-10-13 14:49:38,2025-10-13 14:58:38,135,1554,1576,152,75,67.5
11177,U0055,2025-10-13 14:26:02,2025-10-13 14:30:02,340,1661,1008,1085,70,66.5
11178,U0799,2025-10-13 14:41:12,2025-10-13 14:48:12,1870,1418,1526,196,45,40.9
11179,U1114,2025-10-13 14:36:02,2025-10-13 14:41:02,1014,1057,1660,260,96,92.1
11180,U0035,2025-10-13 14:34:43,2025-10-13 14:42:43,1197,1008,106,36,71,66.4
11181,U1423,2025-10-13 14:27:33,2025-10-13 14:33:33,961,720,1834,1429,57,52.8
11182,U0261,2025-10-13 14:04:00,2025-10-13 14:08:00,914,1051,1781,1490,72,68.2
11183,U0051,2025-10-13 14:18:35,2025-10-13 14:24:35,1621,349,1827,1441,55,51.0
11184,U0720,2025-10-13 15:32:01,2025-10-13 15:39:01,84,23,1040,667,49,44.7
11185,U1034,2025-10-13 15:23:53,2025-10-13 15:29:53,1673,1482,940,771,64,60.0
11186,U0506,2025-10-13 15:51:16,2025-10-13 15:58:16,1564,147,1694,1358,91,86.9
11187,U1172,2025-10-13 15:22:32,2025-10-13 15:28:32,1265,1034,374,1699,55,51.0
11188,U0645,2025-10-13 15:46:36,2025-10-13 15:55:36,188,1681,1642,125,48,41.3
11189,U0040,2025-10-13 15:34:40,2025-10-13 15:40:40,1793,1490,1024,685,48,44.5
11190,U0205,2025-10-13 15:36:17,2025-10-13 15:48:17,1721,1656,78,76,49,41.0
11191,U0298,2025-10-13 15:51:19,2025-10-13 15:57:19,41,116,732,1281,49,44.6
11192,U0585,2025-10-13 15:37:45,2025-10-13 15:44:45,1883,1542,901,723,85,80.2
11193,U0501,2025-10-13 15:14:09,2025-10-13 15:18:09,929,811,1439,251,67,64.0
11194,U0651,2025-10-13 15:49:24,2025-10-13 15:56:24,146,191,358,1717,97,91.0
11195,U1445,2025-10-13 15:10:33,2025-10-13 15:21:33,1658,217,398,1646,76,68.5
11196,U0988,2025-10-13 15:06:07,2025-10-13 15:09:07,780,1336,944,809,83,80.8
11197,U0400,2025-10-13 15:08:00,2025-10-13 15:19:00,1858,1400,83,123,42,34.3
11198,U0247,2025-10-13 15:33:01,2025-10-13 15:38:01,1788,1459,948,871,92,88.8
11199,U0887,2025-10-13 15:30:40,2025-10-13 15:33:40,726,1273,1319,1062,82,79.8
11200,U1293,2025-10-13 15:28:15,2025-10-13 15:34:15,1104,760,282,1630,48,43.2
11201,U0538,2025-10-13 15:20:28,2025-10-13 15:28:28,98,91,1182,1017,74,68.4
11202,U0605,2025-10-13 15:19:44,2025-10-13 15:24:44,1931,1477,1083,868,43,39.2
11203,U1353,2025-10-13 15:17:45,2025-10-13 15:24:45,1851,1515,1592,160,62,56.5
11204,U0987,2025-10-13 15:31:55,2025-10-13 15:37:55,0,98,1055,740,43,38.5
11205,U1169,2025-10-13 15:41:36,2025-10-13 15:47:36,1157,1066,205,1729,63,59.0
11206,U0825,2025-10-13 15:16:25,2025-10-13 15:26:25,1717,1604,138,161,75,67.1
11207,U0790,2025-10-13 15:58:52,2025-10-13 16:02:52,1064,1102,1722,1448,50,47.2
11208,U0618,2025-10-13 15:13:03,2025-10-13 15:21:03,148,112,307,1727,96,90.1
11209,U1076,2025-10-13 15:12:00,2025-10-13 15:24:00,88,0,1838,1469,87,79.3
11210,U1368,2025-10-13 15:46:57,2025-10-13 15:48:57,930,1272,936,903,65,63.6
11211,U0849,2025-10-13 15:57:05,2025-10-13 16:08:05,54,78,1784,1357,44,36.1
11212,U0912,2025-10-13 15:45:02,2025-10-13 15:50:02,993,1036,1854,1460,72,68.3
11213,U1240,2025-10-13 15:57:11,2025-10-13 16:04:11,1029,893,195,1756,99,94.5
11214,U0411,2025-10-13 15:49:24,2025-10-13 15:54:24,2000,1486,1110,878,65,61.6
11215,U1075,2025-10-13 15:44:57,2025-10-13 15:50:57,144,50,1146,662,81,76.9
11216,U0350,2025-10-13 15:59:44,2025-10-13 16:04:44,1050,638,139,166,85,81.9
11217,U0381,2025-10-13 15:31:59,2025-10-13 15:37:59,1193,934,257,1760,63,59.1
11218,U0060,2025-10-13 15:07:11,2025-10-13 15:17:11,1822,1439,0,106,60,51.7
11219,U0762,2025-10-13 15:07:51,2025-10-13 15:13:51,892,891,1583,88,81,77.7
11220,U1438,2025-10-13 15:12:37,2025-10-13 15:14:37,784,1161,1061,1137,98,96.9
11221,U0022,2025-10-13 15:35:43,2025-10-13 15:38:43,1107,685,815,1363,93,90.1
11222,U0230,2025-10-13 15:29:00,2025-10-13 15:37:00,0,185,1289,892,82,76.7
11223,U0032,2025-10-13 15:42:29,2025-10-13 15:45:29,1005,1075,1724,1381,67,64.5
11224,U0967,2025-10-13 16:55:06,2025-10-13 16:59:06,1280,1050,1600,276,62,59.4
11225,U0341,2025-10-13 16:42:09,2025-10-13 16:47:09,1227,1063,1857,1526,49,45.9
11226,U0473,2025-10-13 16:37:27,2025-10-13 16:39:27,1224,910,894,862,57,55.9
11227,U0001,2025-10-13 16:19:41,2025-10-13 16:23:41,878,1146,213,1760,64,61.1
11228,U0100,2025-10-13 16:05:27,2025-10-13 16:13:27,989,1133,124,18,62,56.7
11229,U0204,2025-10-13 16:02:20,2025-10-13 16:04:20,1061,957,1022,797,50,49.5
11230,U1007,2025-10-13 16:39:53,2025-10-13 16:44:53,1760,1524,925,720,97,92.8
11231,U0653,2025-10-13 16:44:40,2025-10-13 16:51:40,1646,268,1662,1603,95,89.9
11232,U0018,2025-10-13 16:11:20,2025-10-13 16:16:20,977,1172,1626,257,60,55.7
11233,U0445,2025-10-13 16:59:06,2025-10-13 17:03:06,724,1404,1654,1410,56,52.6
11234,U0794,2025-10-13 16:12:02,2025-10-13 16:16:02,1195,1084,355,1677,95,91.5
11235,U1344,2025-10-13 16:05:39,2025-10-13 16:07:39,979,1173,871,788,96,94.4
11236,U0434,2025-10-13 16:07:52,2025-10-13 16:11:52,882,1175,1780,1595,81,77.8
11237,U1098,2025-10-13 16:10:04,2025-10-13 16:16:04,934,1144,163,151,82,77.1
11238,U0759,2025-10-13 16:55:34,2025-10-13 17:00:34,762,1167,1985,1484,50,45.8
11239,U1444,2025-10-13 16:33:17,2025-10-13 16:37:17,1197,972,1534,271,61,58.5
11240,U0231,2025-10-13 16:21:46,2025-10-13 16:28:46,847,1337,54,63,63,57.9
11241,U0727,2025-10-13 16:17:21,2025-10-13 16:23:21,740,1265,180,151,86,81.9
11242,U1230,2025-10-13 16:05:37,2025-10-13 16:11:37,785,1197,1862,1475,50,46.3
11243,U0599,2025-10-13 16:16:35,2025-10-13 16:22:35,917,740,1834,1581,61,56.8
11244,U0152,2025-10-13 16:04:14,2025-10-13 16:10:14,1144,963,301,1753,92,88.5
11245,U0546,2025-10-13 16:13:13,2025-10-13 16:20:13,1074,1145,36,216,86,80.6
11246,U0459,2025-10-13 16:40:37,2025-10-13 16:45:37,1119,969,1741,1498,67,63.9
11247,U0915,2025-10-13 16:05:34,2025-10-13 16:12:34,989,1116,245,182,93,88.9
11248,U1360,2025-10-13 16:15:02,2025-10-13 16:17:02,1074,1161,1014,846,60,58.8
11249,U0751,2025-10-13 16:54:00,2025-10-13 17:00:00,858,1312,90,0,53,48.4
11250,U0497,2025-10-13 16:53:32,2025-10-13 16:58:32,1100,1175,1618,195,75,71.6
11251,U1221,2025-10-13 16:20:04,2025-10-13 16:23:04,1771,1439,1087,942,56,52.6
11252,U0339,2025-10-13 16:51:31,2025-10-13 16:53:31,992,1219,1038,889,67,65.9
11253,U0754,2025-10-13 16:28:06,2025-10-13 16:33:06,868,1277,1875,1473,87,83.8
11254,U1430,2025-10-13 16:56:44,2025-10-13 17:04:44,372,1677,1589,91,78,70.5
11255,U0451,2025-10-13 16:12:50,2025-10-13 16:16:50,1264,1052,1809,1445,89,86.7
11256,U0101,2025-10-13 16:44:18,2025-10-13 16:51:18,931,1021,31,0,84,79.4
11257,U0671,2025-10-13 16:23:58,2025-10-13 16:30:58,1287,947,147,98,89,83.5
11258,U0636,2025-10-13 16:39:19,2025-10-13 16:47:19,722,1238,1681,143,78,72.4
11259,U1163,2025-10-13 16:27:57,2025-10-13 16:33:57,886,1184,0,55,81,76.0
11260,U1390,2025-10-13 16:44:55,2025-10-13 16:47:55,1310,957,1505,156,63,59.8
11261,U0536,2025-10-13 16:24:39,2025-10-13 16:30:39,1007,1053,1758,1624,93,89.9
11262,U0453,2025-10-13 16:49:07,2025-10-13 16:54:07,1085,1178,1701,285,65,61.5
11263,U0159,2025-10-13 16:09:39,2025-10-13 16:14:39,1256,1029,1662,101,59,55.3
11264,U0142,2025-10-13 16:31:14,2025-10-13 16:33:14,1073,1073,1108,749,46,45.0
11265,U1041,2025-10-13 16:51:09,2025-10-13 16:58:09,1307,1081,366,1837,77,73.0
11266,U0994,2025-10-13 16:40:30,2025-10-13 16:43:30,1256,1071,1800,1473,87,84.4
11267,U1030,2025-10-13 16:06:28,2025-10-13 16:11:28,1472,258,1118,1033,95,91.9
11268,U0868,2025-10-13 16:55:51,2025-10-13 17:02:51,1065,1218,22,9,73,66.9
11269,U0415,2025-10-13 16:26:16,2025-10-13 16:28:16,1090,940,1000,833,87,86.5
11270,U0979,2025-10-13 16:25:21,2025-10-13 16:30:21,1216,953,1736,1595,46,42.9
11271,U0044,2025-10-13 16:26:19,2025-10-13 16:34:19,1008,1187,0,16,50,44.8
11272,U0344,2025-10-13 16:48:14,2025-10-13 16:50:14,714,1252,1090,869,52,50.0
11273,U0475,2025-10-13 16:40:37,2025-10-13 16:43:37,915,1157,288,1710,76,73.4
11274,U1207,2025-10-13 16:56:55,2025-10-13 17:00:55,786,1058,256,1715,79,75.7
11275,U0890,2025-10-13 16:55:32,2025-10-13 17:00:32,1157,1085,270,1661,74,70.1
11276,U0356,2025-10-13 16:09:00,2025-10-13 16:14:00,766,1147,49,223,89,84.4
11277,U1251,2025-10-13 16:01:55,2025-10-13 16:06:55,1030,1079,1726,96,94,89.8
11278,U0184,2025-10-13 16:31:02,2025-10-13 16:36:02,665,1174,1535,300,57,53.1
11279,U0262,2025-10-13 16:11:21,2025-10-13 16:18:21,1298,987,268,1727,47,43.1
11280,U0474,2025-10-13 16:28:12,2025-10-13 16:32:12,937,1025,349,1741,44,40.5
11281,U0991,2025-10-13 16:14:36,2025-10-13 16:19:36,1019,1066,1831,1441,88,84.5
11282,U1190,2025-10-13 16:30:36,2025-10-13 16:35:36,793,1226,1777,1543,70,66.6
11283,U1250,2025-10-13 16:45:21,2025-10-13 16:52:21,836,1143,1553,241,99,95.5
11284,U0047,2025-10-13 16:30:15,2025-10-13 16:38:15,1042,1109,160,132,75,70.4
11285,U1254,2025-10-13 16:26:22,2025-10-13 16:31:22,1222,968,1855,170,98,94.1
11286,U0413,2025-10-13 16:47:01,2025-10-13 16:53:01,1096,1196,81,129,90,84.2
11287,U1126,2025-10-13 16:56:33,2025-10-13 17:05:33,1860,1562,206,1658,96,89.5
11288,U1176,2025-10-13 16:00:42,2025-10-13 16:03:42,925,1192,1045,631,42,39.9
11289,U0093,2025-10-13 16:19:16,2025-10-13 16:25:16,923,760,199,1680,56,51.8
11290,U0978,2025-10-13 16:12:04,2025-10-13 16:18:04,1873,1519,1014,794,59,55.1
11291,U0192,2025-10-13 16:01:27,2025-10-13 16:03:27,912,1131,976,654,67,65.3
11292,U1396,2025-10-13 16:12:41,2025-10-13 16:19:41,328,1637,1785,1460,64,58.7
11293,U1165,2025-10-13 16:05:35,2025-10-13 16:12:35,929,1250,71,86,48,42.6
11294,U0821,2025-10-13 16:17:41,2025-10-13 16:21:41,913,905,1760,1357,70,66.6
11295,U0147,2025-10-13 16:15:23,2025-10-13 16:20:23,1176,1028,1547,129,78,75.0
11296,U0868,2025-10-13 16:51:09,2025-10-13 16:56:09,759,1220,1838,1432,96,91.8
11297,U1496,2025-10-13 16:40:02,2025-10-13 16:44:02,1098,842,1718,1533,61,57.6
11298,U0618,2025-10-13 16:40:36,2025-10-13 16:42:36,979,981,979,779,68,67.2
11299,U0960,2025-10-13 16:20:30,2025-10-13 16:26:30,1077,1122,67,89,45,40.5
11300,U1500,2025-10-13 16:30:34,2025-10-13 16:34:34,961,752,1665,127,73,69.5
11301,U0992,2025-10-13 16:24:10,2025-10-13 16:30:10,1039,1002,275,1708,40,36.0
11302,U1397,2025-10-13 16:45:12,2025-10-13 16:47:12,1352,1013,969,851,52,50.3
11303,U0180,2025-10-13 16:46:19,2025-10-13 16:48:19,1012,986,933,826,47,46.3
11304,U0851,2025-10-13 16:39:56,2025-10-13 16:45:56,731,1267,1662,201,74,68.5
11305,U0544,2025-10-13 16:33:38,2025-10-13 16:40:38,1049,1217,186,99,94,89.2
11306,U0322,2025-10-13 16:49:14,2025-10-13 16:53:14,970,1112,1515,248,43,39.3
11307,U0250,2025-10-13 16:11:19,2025-10-13 16:15:19,1217,1134,1479,276,92,88.4
11308,U0384,2025-10-13 16:16:42,2025-10-13 16:24:42,1198,889,65,116,91,86.2
11309,U0704,2025-10-13 16:25:57,2025-10-13 16:30:57,932,1237,1749,1624,80,77.0
11310,U0867,2025-10-13 16:16:17,2025-10-13 16:20:17,1157,874,1730,138,99,95.7
11311,U1103,2025-10-13 16:18:00,2025-10-13 16:25:00,1017,1043,49,168,69,63.9
11312,U0714,2025-10-13 16:14:05,2025-10-13 16:17:05,638,1155,238,1710,95,92.7
11313,U0476,2025-10-13 16:22:29,2025-10-13 16:24:29,815,1083,1094,761,69,67.3
11314,U0483,2025-10-13 16:52:18,2025-10-13 16:56:18,1275,1037,1910,1545,55,51.8
11315,U0892,2025-10-13 16:59:58,2025-10-13 17:07:58,1096,1017,101,157,79,74.1
11316,U0135,2025-10-13 16:01:54,2025-10-13 16:05:54,994,1021,433,1642,78,75.1
11317,U1214,2025-10-13 16:10:30,2025-10-13 16:13:30,717,1336,224,1776,88,85.7
11318,U1204,2025-10-13 16:25:10,2025-10-13 16:31:10,701,1236,214,162,80,75.8
11319,U0715,2025-10-13 16:52:11,2025-10-13 16:57:11,928,982,327,1735,40,36.3
11320,U0474,2025-10-13 16:29:42,2025-10-13 16:35:42,997,1105,243,174,85,81.0
11321,U1041,2025-10-13 16:34:17,2025-10-13 16:40:17,1315,1070,384,1663,66,61.8
11322,U1189,2025-10-13 16:10:56,2025-10-13 16:13:56,1224,1096,949,728,59,57.6
11323,U0946,2025-10-13 16:47:51,2025-10-13 16:53:51,1050,1073,1664,116,78,74.6
11324,U0985,2025-10-13 16:22:53,2025-10-13 16:28:53,829,1105,1538,125,92,87.4
11325,U0248,2025-10-13 16:48:44,2025-10-13 16:54:44,1125,916,353,1690,47,43.0
11326,U0850,2025-10-13 16:21:23,2025-10-13 16:27:23,775,1259,1603,308,75,70.8
11327,U0757,2025-10-13 16:58:19,2025-10-13 17:04:19,1288,1029,202,1682,92,87.4
11328,U0429,2025-10-13 16:57:15,2025-10-13 17:04:15,949,1249,1634,172,59,54.1
11329,U0430,2025-10-13 16:41:35,2025-10-13 16:48:35,713,1320,60,157,72,67.3
11330,U0523,2025-10-13 16:47:52,2025-10-13 16:52:52,879,1267,1764,1501,65,61.4
11331,U1024,2025-10-13 16:17:05,2025-10-13 16:25:05,739,1240,1579,183,97,91.6
11332,U0849,2025-10-13 16:54:42,2025-10-13 17:04:42,1579,94,298,1629,43,35.7
11333,U0979,2025-10-13 16:31:28,2025-10-13 16:40:28,1632,209,308,1564,77,70.8
11334,U1464,2025-10-13 16:19:48,2025-10-13 16:21:48,980,1150,1004,827,59,57.8
11335,U0693,2025-10-13 16:02:30,2025-10-13 16:07:30,913,1107,1743,1483,57,53.5
11336,U0353,2025-10-13 16:00:36,2025-10-13 16:06:36,1453,57,1807,1342,75,70.4
11337,U1200,2025-10-13 16:16:52,2025-10-13 16:22:52,997,1140,2000,1611,95,91.2
11338,U0247,2025-10-13 16:51:33,2025-10-13 16:55:33,1087,769,1593,173,86,83.0
11339,U0915,2025-10-13 16:36:06,2025-10-13 16:47:06,1623,252,271,1688,81,73.4
11340,U1299,2025-10-13 16:07:59,2025-10-13 16:17:59,1880,1605,217,1676,93,86.5
11341,U0145,2025-10-13 16:33:39,2025-10-13 16:40:39,771,1200,94,81,52,47.6
11342,U1422,2025-10-13 16:23:14,2025-10-13 16:25:14,1057,1041,1060,750,72,71.0
11343,U1401,2025-10-13 16:04:32,2025-10-13 16:12:32,277,1673,1776,1552,94,89.3
11344,U0478,2025-10-13 16:05:07,2025-10-13 16:09:07,1227,1047,1801,1430,94,91.4
11345,U0496,2025-10-13 16:15:43,2025-10-13 16:25:43,267,99,1815,1375,68,61.7
11346,U0183,2025-10-13 16:27:06,2025-10-13 16:38:06,1753,1477,24,185,47,39.3
11347,U1249,2025-10-13 16:39:45,2025-10-13 16:43:45,836,1309,216,1779,46,43.3
11348,U0235,2025-10-13 16:59:52,2025-10-13 17:03:52,1207,936,1836,1598,65,61.5
11349,U0719,2025-10-13 16:14:33,2025-10-13 16:19:33,1033,1074,1736,247,74,70.0
11350,U1250,2025-10-13 16:51:05,2025-10-13 16:58:05,841,1332,1463,121,41,36.8
11351,U1150,2025-10-13 16:25:55,2025-10-13 16:27:55,1254,1051,997,866,62,61.0
11352,U0783,2025-10-13 17:40:09,2025-10-13 17:47:09,309,1728,1659,1529,61,56.5
11353,U0827,2025-10-13 17:02:38,2025-10-13 17:05:38,815,1227,434,1713,79,76.7
11354,U0803,2025-10-13 17:21:38,2025-10-13 17:27:38,1208,846,308,1698,60,55.9
11355,U0014,2025-10-13 17:04:26,2025-10-13 17:06:26,1149,1064,1052,761,52,51.0
11356,U0204,2025-10-13 17:03:31,2025-10-13 17:11:31,1426,988,229,1701,66,60.5
11357,U1162,2025-10-13 17:04:32,2025-10-13 17:08:32,1044,1074,1481,254,68,65.0
11358,U0601,2025-10-13 17:51:01,2025-10-13 18:01:01,267,1713,1611,241,98,91.7
11359,U0254,2025-10-13 17:27:20,2025-10-13 17:33:20,1013,888,0,103,72,68.0
11360,U1062,2025-10-13 17:16:40,2025-10-13 17:21:40,1069,823,1601,93,87,83.9
11361,U0925,2025-10-13 17:32:07,2025-10-13 17:36:07,1740,1394,1037,703,71,68.0
11362,U0326,2025-10-13 17:32:21,2025-10-13 17:39:21,887,1153,1627,53,56,50.8
11363,U1393,2025-10-13 17:20:34,2025-10-13 17:26:34,803,1208,1789,1548,72,68.8
11364,U0500,2025-10-13 17:36:57,2025-10-13 17:38:57,963,1055,1111,778,95,93.8
11365,U0634,2025-10-13 17:25:56,2025-10-13 17:31:56,1241,1057,80,101,81,76.4
11366,U0176,2025-10-13 17:32:18,2025-10-13 17:36:18,1041,1088,1475,279,49,45.8
11367,U0697,2025-10-13 17:48:41,2025-10-13 17:54:41,875,1127,1559,151,47,42.8
11368,U0762,2025-10-13 17:30:46,2025-10-13 17:36:46,1010,1112,1643,230,43,38.8
11369,U1122,2025-10-13 17:05:33,2025-10-13 17:08:33,1210,1067,1677,1522,82,80.0
11370,U0930,2025-10-13 17:31:46,2025-10-13 17:38:46,1139,1257,1644,179,90,86.3
11371,U0267,2025-10-13 17:07:37,2025-10-13 17:16:37,243,1664,1621,190,91,83.8
11372,U1301,2025-10-13 17:46:31,2025-10-13 17:50:31,859,1111,417,1736,94,91.7
11373,U0686,2025-10-13 17:44:05,2025-10-13 17:49:05,1677,1662,850,1083,85,81.4
11374,U1147,2025-10-13 17:51:41,2025-10-13 17:57:41,1270,899,294,1762,98,93.9
11375,U0245,2025-10-13 17:13:00,2025-10-13 17:18:00,1216,840,1563,39,92,88.8
11376,U0503,2025-10-13 17:12:17,2025-10-13 17:16:17,1183,1117,1802,1472,94,91.3
11377,U0615,2025-10-13 17:43:58,2025-10-13 17:51:58,1145,932,100,66,64,58.7
11378,U0262,2025-10-13 17:09:29,2025-10-13 17:15:29,1125,975,498,1762,99,95.7
11379,U0363,2025-10-13 17:25:30,2025-10-13 17:27:30,1033,1087,1059,713,66,64.9
11380,U0569,2025-10-13 17:35:22,2025-10-13 17:39:22,1163,1029,1757,1527,53,50.1
11381,U1266,2025-10-13 17:15:29,2025-10-13 17:18:29,1272,1006,1754,1461,41,38.6
11382,U0560,2025-10-13 17:17:09,2025-10-13 17:24:09,860,1064,1766,129,46,41.2
11383,U1295,2025-10-13 17:43:01,2025-10-13 17:49:01,789,1162,1594,87,57,52.9
11384,U0880,2025-10-13 17:47:56,2025-10-13 17:49:56,978,1013,1064,759,88,87.2
11385,U0776,2025-10-13 17:28:22,2025-10-13 17:31:22,1171,999,1662,312,44,41.2
11386,U0785,2025-10-13 17:03:44,2025-10-13 17:09:44,1303,1149,1556,151,70,66.7
11387,U1108,2025-10-13 17:45:14,2025-10-13 17:53:14,0,260,1157,841,69,64.7
11388,U1184,2025-10-13 17:25:33,2025-10-13 17:29:33,1179,1032,1835,1545,71,67.8
11389,U0532,2025-10-13 17:11:36,2025-10-13 17:16:36,1255,1097,407,1640,69,65.9
11390,U1309,2025-10-13 17:40:28,2025-10-13 17:46:28,840,1023,0,117,59,55.0
11391,U1412,2025-10-13 17:34:41,2025-10-13 17:41:41,1293,1000,155,89,95,90.6
11392,U1304,2025-10-13 17:55:22,2025-10-13 18:01:22,1098,1001,367,1826,64,60.1
11393,U0993,2025-10-13 17:59:59,2025-10-13 18:08:59,176,1633,1842,1404,91,85.6
11394,U0626,2025-10-13 17:53:45,2025-10-13 17:58:45,1206,1025,302,1625,47,43.2
11395,U1436,2025-10-13 17:01:19,2025-10-13 17:04:19,1354,981,1700,1441,52,50.0
11396,U0306,2025-10-13 17:02:14,2025-10-13 17:07:14,742,1287,1835,1511,61,57.1
11397,U0056,2025-10-13 17:35:53,2025-10-13 17:39:53,1157,1011,1900,1421,77,73.9
11398,U0483,2025-10-13 17:32:19,2025-10-13 17:38:19,1139,1053,54,98,89,84.5
11399,U0358,2025-10-13 17:43:10,2025-10-13 17:45:10,1025,943,1066,818,70,69.5
11400,U0284,2025-10-13 17:47:00,2025-10-13 17:52:00,984,1194,1884,1463,60,56.6
11401,U1383,2025-10-13 17:48:25,2025-10-13 17:51:25,618,1238,318,1642,42,40.1
11402,U0809,2025-10-13 17:11:37,2025-10-13 17:17:37,1406,932,177,1766,49,44.1
11403,U1411,2025-10-13 17:39:22,2025-10-13 17:46:22,1750,1545,362,1663,83,78.3
11404,U0746,2025-10-13 17:16:41,2025-10-13 17:21:41,1084,1019,1632,119,44,40.6
11405,U1308,2025-10-13 17:27:35,2025-10-13 17:29:35,1195,1035,1131,773,85,84.1
11406,U0270,2025-10-13 17:55:43,2025-10-13 18:04:43,1125,1364,108,75,98,91.9
11407,U0528,2025-10-13 17:14:24,2025-10-13 17:20:24,852,1238,129,145,97,92.1
11408,U0054,2025-10-13 17:34:25,2025-10-13 17:41:25,725,1143,1623,96,89,84.5
11409,U1484,2025-10-13 17:51:07,2025-10-13 17:56:07,798,1220,1831,1384,71,67.6
11410,U0330,2025-10-13 17:36:18,2025-10-13 17:44:18,1083,833,28,94,83,78.2
11411,U0326,2025-10-13 17:01:20,2025-10-13 17:06:20,1019,1077,1554,183,78,74.7
11412,U1101,2025-10-13 17:41:53,2025-10-13 17:47:53,1018,1073,212,94,72,67.4
11413,U0731,2025-10-13 17:20:35,2025-10-13 17:26:35,960,1114,1906,1551,93,89.7
11414,U1310,2025-10-13 17:40:06,2025-10-13 17:47:06,988,1263,42,150,75,69.4
11415,U0335,2025-10-13 17:07:40,2025-10-13 17:12:40,1325,1146,291,1710,58,53.7
11416,U0934,2025-10-13 17:36:40,2025-10-13 17:43:40,1822,1561,934,776,83,78.6
11417,U0850,2025-10-13 17:23:48,2025-10-13 17:25:48,707,1121,1013,767,83,81.1
11418,U0738,2025-10-13 17:58:04,2025-10-13 18:05:04,1528,224,11,203,86,81.3
11419,U0153,2025-10-13 17:16:32,2025-10-13 17:22:32,956,804,59,0,75,70.6
11420,U0355,2025-10-13 17:32:26,2025-10-13 17:36:26,1150,953,1579,181,77,73.6
11421,U0010,2025-10-13 17:12:56,2025-10-13 17:15:56,771,1271,257,1703,54,51.5
11422,U1169,2025-10-13 17:41:49,2025-10-13 17:46:49,1175,904,1510,166,99,95.8
11423,U1332,2025-10-13 17:52:49,2025-10-13 17:56:49,744,1088,321,1626,86,83.8
11424,U0829,2025-10-13 17:26:14,2025-10-13 17:33:14,669,1209,160,107,72,68.0
11425,U1450,2025-10-13 17:35:28,2025-10-13 17:40:28,968,1050,380,1603,92,88.9
11426,U1073,2025-10-13 17:29:03,2025-10-13 17:33:03,1194,954,1631,163,70,66.8
11427,U1470,2025-10-13 17:23:20,2025-10-13 17:25:20,904,1083,1068,664,58,56.5
11428,U1468,2025-10-13 17:49:42,2025-10-13 17:52:42,831,1202,265,1610,92,89.4
11429,U0983,2025-10-13 17:24:36,2025-10-13 17:32:36,1841,1607,276,1715,80,73.9
11430,U0284,2025-10-13 17:07:28,2025-10-13 17:14:28,971,1190,60,156,71,66.2
11431,U0248,2025-10-13 17:29:03,2025-10-13 17:33:03,1211,957,1764,1547,84,80.9
11432,U1091,2025-10-13 17:37:01,2025-10-13 17:42:01,874,1110,135,216,81,77.4
11433,U0698,2025-10-13 17:09:55,2025-10-13 17:11:55,1417,1136,1095,902,42,40.6
11434,U0137,2025-10-13 17:48:24,2025-10-13 17:54:24,730,1126,1674,246,73,69.0
11435,U0112,2025-10-13 17:46:44,2025-10-13 17:48:44,833,1172,896,869,91,90.0
11436,U1322,2025-10-13 17:35:55,2025-10-13 17:38:55,1336,1179,1890,1493,79,76.6
11437,U0738,2025-10-13 17:28:46,2025-10-13 17:32:46,1236,1018,1762,1602,67,64.0
11438,U0574,2025-10-13 17:51:54,2025-10-13 17:56:54,747,1288,211,184,77,72.7
11439,U0351,2025-10-13 17:25:39,2025-10-13 17:31:39,989,1181,194,106,50,45.0
11440,U1023,2025-10-13 17:35:38,2025-10-13 17:37:38,1083,1012,934,814,80,79.2
11441,U0604,2025-10-13 17:16:45,2025-10-13 17:22:45,793,1203,1921,1578,89,85.0
11442,U0873,2025-10-13 17:08:55,2025-10-13 17:13:55,184,87,970,804,57,53.0
11443,U1096,2025-10-13 17:47:39,2025-10-13 17:51:39,1241,922,1721,240,86,83.0
11444,U0716,2025-10-13 17:19:09,2025-10-13 17:28:09,1291,1064,30,70,77,71.7
11445,U0213,2025-10-13 17:38:36,2025-10-13 17:45:36,927,1120,230,5,73,68.6
11446,U0560,2025-10-13 17:28:42,2025-10-13 17:38:42,324,1808,136,37,91,84.4
11447,U0276,2025-10-13 17:32:13,2025-10-13 17:38:13,1041,1148,335,1877,81,77.6
11448,U1273,2025-10-13 17:41:10,2025-10-13 17:47:10,1183,1002,1488,126,91,87.3
11449,U0158,2025-10-13 17:41:19,2025-10-13 17:43:19,1355,958,1090,795,93,91.9
11450,U0537,2025-10-13 17:15:56,2025-10-13 17:18:56,827,1223,323,1714,63,60.6
11451,U0845,2025-10-13 17:44:53,2025-10-13 17:51:53,1071,1050,235,48,52,47.3
11452,U0071,2025-10-13 17:28:26,2025-10-13 17:33:26,1024,1143,1846,1512,60,56.6
11453,U1110,2025-10-13 17:31:52,2025-10-13 17:34:52,673,1311,926,819,55,53.3
11454,U0587,2025-10-13 17:13:45,2025-10-13 17:15:45,981,983,971,722,91,90.1
11455,U1414,2025-10-13 17:03:22,2025-10-13 17:11:22,1172,1035,0,68,49,42.9
11456,U1429,2025-10-13 17:26:23,2025-10-13 17:30:23,906,1080,160,1743,91,87.8
11457,U0947,2025-10-13 17:41:36,2025-10-13 17:48:36,842,1298,103,165,70,65.3
11458,U1167,2025-10-13 17:58:36,2025-10-13 18:02:36,753,1215,1756,1502,75,71.2
